id,reported_at,neighbourhood,latitude,longitude,severity_iron_marks,weather,reporter_mood,swallowed_object,reporter_quote,citizen_id
8e8ae812-77d5-4d58-95e8-7fb0991768f2,2026-03-05T02:41:24+00:00,Centrum,57.707251,11.979898,3,regn,frustrated,umbrella,The cinnamon bun did not survive.,cit-01834
b982b08a-d692-4fa3-a0c3-dfee71c05ed0,2026-04-18T07:30:34+00:00,Hisingen,57.706646,11.905402,5,dimma,vengeful,lost mitten,"I drove through it gently, as one would a sleeping baby.",cit-00366
66ee07a5-16d8-4752-b5b0-a2afcb35fd32,2026-03-14T05:17:14+00:00,Hisingen,57.695802,11.864762,3,regn,frustrated,lost mitten,It is the third entry on the local pub quiz.,cit-02524
b2fb582d-7668-4268-ad7b-abba39890328,2026-04-14T09:17:39+00:00,Kortedala,57.769905,12.051007,2,snö,vengeful,dog leash,The cargo bike survived. The cargo did not.,cit-00949
8586fdac-747e-435f-8cfb-929ee7b20fd2,2026-02-26T12:59:01+00:00,Frölunda,57.65088,11.930897,5,slask,resigned,,The pothole rejected the cinnamon bun. The cinnamon bun was free.,
a475af3d-253d-4944-9b82-bf1c2c04d5c7,2026-04-06T10:25:51+00:00,Frölunda,57.650174,11.933369,5,snö,philosophical,,I now drive on the pavement. It is safer.,cit-00503
12d84041-01df-4355-8e0e-8ddc7d47a834,2026-03-04T05:21:00+00:00,Annedal,57.694257,11.969932,3,regn,philosophical,student textbook,It was filled in 2019. It rose again in 2024.,cit-02006
b3e696ee-2fa7-43f1-a919-508280aacb12,2026-04-29T07:43:57+00:00,Hisingen,57.701013,11.939947,2,dimma,frustrated,Volvo emblem,"It opens at 7am, like the bakery.",cit-00242
94b4e788-8b41-489a-84f9-f6b75e0c8777,2026-03-24T06:19:11+00:00,Hisingen,57.713729,11.915551,2,regn,vengeful,muffler bracket,I lost a hubcap. I gained perspective.,cit-00297
47c1bd6e-f73b-44bc-8807-66264f0d2580,2026-03-21T15:39:29+00:00,Lorensberg,57.701104,11.977631,1,dimma,philosophical,concert hall pin,I saw my grandmother's missing brooch in there.,cit-02974
afd88dfc-137d-4077-8414-aacfdc1b907a,2026-03-10T06:21:29+00:00,Frölunda,57.656315,11.932983,4,slask,resigned,,"It opens at 7am, like the bakery.",cit-00821
addcfb88-3d0a-4242-8c4b-e94ed6431f91,2026-04-20T16:42:42+00:00,Centrum,57.712152,11.960511,2,dimma,resigned,lunch deal flyer,The pothole and I have signed an NDA.,cit-00015
5a240282-0af0-459f-a0b5-71f686c0c3c5,2026-04-26T06:14:28+00:00,Annedal,57.695443,11.960661,3,regn,frustrated,philosophy notes,"The pothole reports me to the city, not the other way around.",
e377fc7b-816a-4073-8680-76736c180e17,2026-04-02T09:18:24+00:00,Kortedala,57.773448,12.055764,3,slask,frustrated,1980s coin,I have a friend who drives slower because of this exact pothole.,cit-01024
f944c14e-034d-4e54-801a-a8f93ca5aec4,2026-02-25T11:24:06+00:00,Hisingen,57.707241,11.858783,3,regn,frustrated,muffler bracket,The cargo bike survived. The cargo did not.,
192b91cf-2126-4a7f-96bd-94d2ce3297a7,2026-04-05T17:10:55+00:00,Majorna,57.699308,11.937371,4,regn,lagom,sourdough loaf,I avoided it. I felt clever for four seconds. Then the next pothole.,
d022f01a-def0-4f65-a285-f724a8338794,2026-05-11T11:25:21+00:00,Hisingen,57.696867,11.947961,3,snö,vengeful,lost mitten,It contains a smaller car.,cit-01954
15dba4f7-c2a9-460c-a3dd-fe7769948513,2026-04-14T07:23:33+00:00,Kortedala,57.770059,12.066336,1,snö,vengeful,dog leash,The trolleybus driver pointed and laughed.,cit-01228
d5a7e5b6-e43c-4ace-8fec-8bd683e3dec8,2026-04-28T18:50:40+00:00,Frölunda,57.658953,11.958911,4,snö,philosophical,,The road has trust issues. So do I now.,cit-00567
0d2d249b-361b-4e32-879c-bd40fd97fd18,2026-02-25T15:43:54+00:00,Centrum,57.706843,11.982711,3,regn,frustrated,umbrella,It is on the official Gothenburg map. As a landmark.,cit-00147
22045056-8a38-4085-9d05-590d096098d2,2026-02-23T05:32:40+00:00,Kortedala,57.762119,12.05145,2,slask,frustrated,,"It opens at 7am, like the bakery.",cit-00648
5e212144-a848-4b14-b77d-6fae11a7d07e,2026-03-15T12:34:06+00:00,Hisingen,57.690628,11.899135,4,snö,vengeful,hubcap,"I stopped, got out, and apologised.",cit-00064
ed79baa7-0bfe-4827-80fb-4027062c8629,2026-04-11T23:39:09+00:00,Centrum,57.70713,11.983927,1,regn,resigned,office lanyard,It rained inside my car. The car is closed.,cit-01776
fb5b79df-8e9e-4035-9383-d3f9a17cf5df,2026-04-18T10:00:17+00:00,Haga,57.707485,11.953073,3,regn,amused,vintage camera strap,I am not angry. I am Swedish.,cit-01388
62c1ba61-51b7-4082-a070-e9759b159583,2026-03-26T06:00:28+00:00,Haga,57.708655,11.961175,3,sol,amused,,I saw my grandmother's missing brooch in there.,cit-01374
f144c640-5fa2-4381-b866-9bf350d59aa8,2026-03-16T10:08:26+00:00,Kortedala,57.779978,12.055758,4,slask,resigned,bicycle pedal,The pothole has been in three Eurovision finals.,cit-01112
38052c6a-1bc2-4d1a-9131-2edb96ffb20e,2026-03-14T07:21:12+00:00,Kortedala,57.762312,12.060401,4,snö,vengeful,tram ticket,The pothole rejected the cinnamon bun. The cinnamon bun was free.,cit-01026
9815778b-e031-453f-be0e-b949ff672c31,2026-03-28T21:23:24+00:00,Örgryte,57.711602,12.00556,3,regn,amused,garden glove,The cinnamon bun did not survive.,cit-01686
d5bcd913-10b3-486d-898c-b9d0fcb27fa7,2026-03-02T02:43:29+00:00,Kortedala,57.773669,12.040305,4,slask,frustrated,tram ticket,The pothole has more depth than my last performance review.,cit-02451
aecaf2cb-405a-40e1-96e3-07e198ddf026,2026-05-08T13:14:19+00:00,Centrum,57.705472,11.979335,2,sol,frustrated,press card,It is on the official map. The map calls it 'feature 042-N'.,cit-01670
6d2da6a6-178a-40f2-9b29-08316a813618,2026-03-06T05:55:56+00:00,Gamlestaden,57.731558,11.994708,4,regn,frustrated,tram token,The pothole is older than my marriage.,cit-00641
75205806-4c04-43a2-a351-3dbb6146bfb0,2026-05-02T05:57:07+00:00,Kortedala,57.773759,12.049103,1,regn,frustrated,dog leash,The pothole was in my path. The path is now in the pothole.,cit-01026
3263ae15-06da-464a-8b41-b3624ad14af4,2026-04-15T00:19:27+00:00,Centrum,57.710417,11.98179,3,sol,resigned,,The Volvo Iron Mark survived. The wheel did not.,cit-01766
2050ab55-1edb-45ab-9893-23d6ed48185f,2026-03-05T05:27:13+00:00,Haga,57.702468,11.965039,2,regn,amused,,The road and I have a complicated relationship.,cit-01536
bb929c0b-8539-4ba7-a482-f553f21b6ad6,2026-03-18T22:30:02+00:00,Örgryte,57.710188,11.99961,1,sol,lagom,,It used to be a road.,cit-02849
11fdab1e-badb-4e03-be5d-b4d4b1f7fc7c,2026-03-08T12:20:09+00:00,Hisingen,57.714041,11.880306,4,snö,resigned,Volvo emblem,I had thoughts at the bottom.,cit-02465
2138419b-f862-4b6b-a09c-6449673943d8,2026-03-19T06:58:57+00:00,Kortedala,57.774129,12.059872,3,slask,frustrated,bicycle pedal,I avoided it for three years. Today I forgot.,cit-01184
b4becf7e-40fa-468c-92b4-75b9f3110d96,2026-03-18T15:33:07+00:00,Kortedala,57.778357,12.063453,2,regn,resigned,1980s coin,I feel like the pothole and I are both trying our best.,cit-00923
47d4a9f3-8584-425a-8fd2-6ed3fb1e8d68,2026-03-12T12:02:37+00:00,Majorna,57.698718,11.927695,5,regn,philosophical,vintage tote,I saw my grandmother's missing brooch in there.,cit-02738
68432930-ca3d-41b1-848a-c8c8fcbabda9,2026-02-27T10:47:08+00:00,Hisingen,57.699674,11.912504,5,dimma,frustrated,,It was filled in 2019. It rose again in 2024.,cit-00145
046fe1e8-c2fe-467d-8cee-4241bba73f4f,2026-03-27T16:16:34+00:00,Frölunda,57.651556,11.969765,5,slask,philosophical,,I used to have an alignment.,
35273da8-378d-4d3d-b4c1-98b2ffcb33b2,2026-04-14T17:18:53+00:00,Örgryte,57.70823,12.013824,1,regn,resigned,golf ball,The road and I have a complicated relationship.,cit-02876
2e195c61-2455-45fe-9cc8-c560d82ad069,2026-04-04T07:23:08+00:00,Hisingen,57.695329,11.870787,2,slask,resigned,industrial bolt,My satnav said 'recalculating life'.,
b1002fa7-7dd0-4bcd-8c52-c42077efa741,2026-04-26T08:43:58+00:00,Majorna,57.699219,11.919561,2,regn,amused,,It rained inside my car. The car is closed.,cit-02735
0eadd627-2347-40e6-b603-5ce6c00f8f8d,2026-04-13T05:12:13+00:00,Kortedala,57.762424,12.048518,4,snö,frustrated,,The pothole has a Google review. The owner replied.,cit-02804
b05b259d-17cf-4418-96e9-78289ab88031,2026-02-15T08:14:29+00:00,Centrum,57.703409,11.973234,4,dimma,resigned,umbrella,It is on the official map. The map calls it 'feature 042-N'.,
35bbc07f-b984-4014-80a8-e91ecfa83ccb,2026-02-17T07:38:48+00:00,Frölunda,57.654867,11.934678,5,slask,resigned,,The cargo bike survived. The cargo did not.,cit-00730
a1a41f02-2d7d-48a9-8721-6166f894aff8,2026-03-26T03:45:58+00:00,Kortedala,57.765841,12.061031,4,snö,resigned,1980s coin,My V60 has trauma.,cit-01026
c9ab6787-ea8c-42fc-a826-031147d9b7be,2026-02-13T13:27:27+00:00,Frölunda,57.664144,11.961812,5,slask,lagom,,It connects to a parallel Gothenburg.,cit-00089
2ac0973e-718c-4598-abf8-3ce06762d52b,2026-03-19T21:36:23+00:00,Örgryte,57.707759,11.990918,2,sol,lagom,golf ball,I saw my grandmother's missing brooch in there.,cit-02440
986e55c0-837e-401f-a4e2-7b04819ddf26,2026-02-28T06:49:11+00:00,Centrum,57.712103,11.978334,3,regn,resigned,tram pass,The pothole has been in three Eurovision finals.,cit-01621
cc1ed114-1b38-450f-b0cd-eb42d1196a46,2026-02-16T12:10:26+00:00,Gamlestaden,57.724166,12.019514,2,snö,vengeful,factory whistle,It is in the official Volvo test track database. As a hazard scenario.,cit-02167
e077b4a9-a34b-4382-8e06-61764c8f2758,2026-04-24T08:55:05+00:00,Hisingen,57.700944,11.89734,4,dimma,vengeful,muffler bracket,I lost the radio antenna. It is now somewhere geological.,cit-00087
536f5d95-706d-4492-b775-ff3acb65b569,2026-05-02T16:03:29+00:00,Hisingen,57.692871,11.914761,5,dimma,vengeful,industrial bolt,My XC40 said something I cannot repeat.,cit-00914
3a2f8a39-3194-43af-a40f-a01a4f95b82e,2026-03-01T23:39:37+00:00,Gamlestaden,57.720883,12.015279,3,slask,vengeful,,It is technically a feature now.,cit-01511
1708b571-9a14-4aa1-8e3e-1c8dfa206abe,2026-03-02T07:21:18+00:00,Linné,57.69269,11.957199,4,dimma,lagom,natural-wine cork,I now drive on the pavement. It is safer.,cit-02526
0ab0a7cc-d316-499e-b27a-61cfff53e720,2026-04-02T01:22:58+00:00,Annedal,57.691214,11.956043,1,regn,philosophical,philosophy notes,It is on the Volvo onboarding tour. New employees are shown it.,cit-02595
e3d0a8a7-1793-489b-8a44-be31a9f4d429,2026-03-30T19:35:35+00:00,Linné,57.695903,11.950658,4,sol,philosophical,vintage scarf,My grandfather warned me about this exact spot. He was 9.,cit-02411
2f0a1627-16be-4e06-9815-3850234d18e1,2026-04-29T10:15:28+00:00,Gamlestaden,57.725156,11.999473,3,slask,frustrated,shipyard rivet,I yelled in Swedish. The pothole answered in Norwegian.,cit-02299
d34e1511-ad9e-44b7-87e6-c33ca1a382e7,2026-04-09T06:02:51+00:00,Hisingen,57.700903,11.900088,4,slask,frustrated,factory ID badge,I avoided it for three years. Today I forgot.,cit-00293
657fa2bc-4a2c-4273-8a48-8c274e11fcd7,2026-04-07T01:45:08+00:00,Frölunda,57.659419,11.938842,4,snö,resigned,,My therapist drives a different route to work.,cit-00529
ad945ae8-3617-42fc-ae7e-ec088be07907,2026-03-17T16:11:30+00:00,Haga,57.704344,11.966265,1,regn,philosophical,,I waved at it. It waved back.,cit-02545
17558710-dd9e-4326-96ee-9d5d9801a9d4,2026-04-19T09:43:39+00:00,Annedal,57.696289,11.964891,3,regn,frustrated,student textbook,I used to have an alignment.,cit-02049
53a2d162-791b-44a7-8fb8-70e51a2f0279,2026-02-14T01:03:33+00:00,Haga,57.705682,11.955462,1,dimma,amused,tourist postcard,I have insurance. The insurance has a question.,cit-01425
5c6aed62-9a67-4a6f-86f6-85d2279f5db5,2026-03-29T16:17:32+00:00,Centrum,57.71195,11.9819,1,regn,frustrated,,The seatbelt held. Everything else loosened.,cit-00648
44802dee-aabb-4844-a9ed-4ecdd8909cbe,2026-04-07T14:38:51+00:00,Frölunda,57.668016,11.931554,5,regn,philosophical,,It is on the official Gothenburg map. As a landmark.,cit-00709
429636ca-0692-427c-a2b6-6b3302ba2de8,2026-03-29T08:06:52+00:00,Annedal,57.697133,11.953251,4,regn,lagom,,The chassis sounds like a confused harp.,
41c7a69a-8c0c-4e4d-beae-67c46163f4d9,2026-02-17T07:13:55+00:00,Hisingen,57.714201,11.939921,4,slask,vengeful,lost mitten,"It opens at 7am, like the bakery.",cit-00125
b0e1a988-a54a-49f0-bfc1-6135f2e4c3be,2026-02-18T13:26:00+00:00,Centrum,57.708822,11.977049,4,dimma,resigned,,It rained inside my car. The car is closed.,cit-01653
84ff5fac-12ff-4d40-97e9-11c377dbbbcb,2026-04-11T06:01:42+00:00,Örgryte,57.710351,12.008548,2,regn,lagom,dog biscuit,"I lost a child's tooth, found in my console six months later.",cit-01082
c6e48291-0f35-4f3c-a12c-7b14508ea3ac,2026-05-12T20:29:25+00:00,Annedal,57.690237,11.960761,3,regn,philosophical,thesis chapter,I have a friend who drives slower because of this exact pothole.,cit-02012
25a14cd9-020a-424b-b0c9-892a28f50823,2026-02-25T12:26:18+00:00,Frölunda,57.667211,11.968065,5,slask,philosophical,entire shopping bag,"It opens at 7am, like the bakery.",cit-00576
e35ca84c-1432-4982-b996-f4aa3bda0175,2026-02-20T08:04:32+00:00,Haga,57.706079,11.959148,3,regn,amused,wedding confetti,It contained a smaller pothole. Russian dolls but Swedish.,cit-01261
14692176-c706-421e-96f1-94e7af520148,2026-05-09T01:40:43+00:00,Hisingen,57.702036,11.857919,5,dimma,frustrated,lost mitten,It contains atmospheric conditions.,cit-02015
fdee7498-3561-4307-a3cd-9af3e460ced1,2026-04-01T15:36:24+00:00,Frölunda,57.652575,11.968457,5,slask,resigned,,I yelled in Swedish. The pothole answered in Norwegian.,cit-00604
7ec93615-a6b9-45bd-8de8-f1a8c7a393b4,2026-05-07T08:33:06+00:00,Linné,57.697739,11.956219,4,dimma,philosophical,vinyl 7-inch,"Lagom-sized, by Gothenburg standards.",
daf5e296-6f37-450a-8b5a-7776d5394527,2026-03-20T08:55:19+00:00,Haga,57.70013,11.965438,1,sol,amused,cinnamon bun,It is now load-bearing.,cit-01429
eead1e70-7fb3-4fee-a4d9-db9a332601ce,2026-03-03T13:13:38+00:00,Kortedala,57.776297,12.057176,3,slask,vengeful,bicycle pedal,"It is technically a sinkhole, but the city is in denial.",cit-01104
a9002b8a-cb92-4780-a1db-dbe8cfd6514b,2026-03-12T08:10:20+00:00,Annedal,57.696655,11.96526,2,sol,frustrated,,"It rejected my insurance claim, somehow.",cit-01998
e1223393-f59b-436e-9b62-1f3767c6515a,2026-04-27T10:29:24+00:00,Frölunda,57.659042,11.968771,5,slask,philosophical,,It does not show up on Google Street View. They were afraid.,cit-02941
42cc6776-ff71-47ef-9c59-ef9b672e2f6d,2026-02-28T18:44:59+00:00,Örgryte,57.714221,12.016997,1,sol,amused,,The municipality calls it a 'pavement irregularity'. I call it Carl.,cit-02879
8142b053-e670-4ee9-8784-c88e1a4eece5,2026-03-30T12:25:37+00:00,Gamlestaden,57.724619,12.011425,5,slask,frustrated,shipyard rivet,"I stopped, got out, and apologised.",cit-00658
8a40c23b-dba3-4db5-9257-f64f8f834d67,2026-03-17T08:06:37+00:00,Hisingen,57.710648,11.886237,3,slask,vengeful,,My V90 said 'good morning' and then 'goodbye'.,cit-01598
d6c1c2e7-8fdb-4525-8c9b-79a9c7b35581,2026-02-28T14:18:53+00:00,Majorna,57.699357,11.935549,3,regn,lagom,vinyl record,The pothole has Wi-Fi.,cit-02637
ca7a9260-4325-43b5-ba88-2d831c16c3c7,2026-04-13T10:12:29+00:00,Haga,57.707011,11.964689,1,sol,amused,tourist postcard,I turned around. The road did too.,cit-01552
284c2dd7-0959-4e92-b682-1c09f28a7822,2026-04-28T19:01:06+00:00,Centrum,57.701062,11.971765,1,regn,resigned,umbrella,I have a friend who drives slower because of this exact pothole.,cit-01609
ddb0ac3b-92fe-4996-be1f-cd1208cf3870,2026-04-08T06:53:10+00:00,Annedal,57.697435,11.963818,1,regn,lagom,student textbook,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-01309
0c959407-c2f7-4f82-ba65-77ae513c60b9,2026-04-07T21:25:57+00:00,Frölunda,57.663745,11.963413,5,snö,resigned,,I drove to IKEA. The bookshelf returned. The wheels did not.,cit-00578
e0000740-00ec-4422-977e-b14777481530,2026-05-04T19:14:55+00:00,Frölunda,57.658472,11.938302,1,snö,lagom,,The pothole has been in three Eurovision finals.,cit-00530
15754d58-42ef-4561-a0fb-9bc06e40bef4,2026-03-18T11:04:03+00:00,Linné,57.69701,11.958288,1,regn,amused,natural-wine cork,I was on a date. We are now married.,cit-02514
b74453d7-421b-4f29-bd25-85e0ae315793,2026-03-23T11:32:26+00:00,Linné,57.697612,11.958197,3,regn,lagom,vinyl 7-inch,The pothole was in my path. The path is now in the pothole.,
667ffedb-6b5a-48ad-a002-cddb42132126,2026-02-18T07:59:55+00:00,Kortedala,57.777857,12.046434,2,slask,vengeful,1980s coin,It used to be a road.,cit-01034
06126e8e-82f0-4afd-aa77-5cb89dd34816,2026-03-24T02:07:05+00:00,Annedal,57.691491,11.961126,2,regn,lagom,philosophy notes,The pothole has Wi-Fi.,cit-02076
ab82a481-d21b-4684-b414-e1ba085efa96,2026-04-05T02:14:11+00:00,Kortedala,57.775343,12.058532,3,regn,vengeful,dog leash,I am here to report a pothole. I am also here to report a feeling.,cit-01249
352a28ff-ec22-4c49-a203-276c71dc6042,2026-04-23T16:09:43+00:00,Frölunda,57.652527,11.947005,4,slask,philosophical,entire shopping bag,It is on the official Gothenburg map. As a landmark.,cit-00820
059a9b8e-93c9-482b-a008-3a0f4f866366,2026-03-05T06:23:55+00:00,Annedal,57.695863,11.9605,4,regn,philosophical,thesis chapter,I made eye contact with the driver in the other lane. We nodded.,cit-01921
fbeaa80b-ce0d-4bf6-afaa-b5e5440548e7,2026-02-28T03:38:19+00:00,Linné,57.690463,11.9476,2,regn,philosophical,second-hand book,It is on the official map. The map calls it 'feature 042-N'.,
fa44bfe5-a91a-48fb-bd81-369b8c8f99c4,2026-04-28T17:28:54+00:00,Örgryte,57.695355,12.017107,3,regn,resigned,tennis ball,The pothole is older than my marriage.,cit-02759
a970d004-cf56-46ab-bcb0-ea877a5e4176,2026-02-25T18:24:08+00:00,Linné,57.692406,11.955223,2,regn,lagom,vinyl 7-inch,"I drove through it gently, as one would a sleeping baby.",
8f767b4b-fdbf-4db0-b6d1-e56ff06877f6,2026-05-07T03:49:09+00:00,Majorna,57.692245,11.919638,2,dimma,lagom,vinyl record,I was carrying lutfisk. The lutfisk made it. The car did not.,cit-00629
f41b5137-7502-49a0-9562-6c872afbf260,2026-04-30T07:31:07+00:00,Haga,57.703797,11.958401,2,regn,amused,tourist postcard,I felt every bone in my chassis.,cit-01474
4e80a9ba-e955-4390-84d5-ed3e382baea1,2026-02-14T08:22:33+00:00,Frölunda,57.667604,11.950593,3,regn,philosophical,,I felt every bone in my chassis.,cit-00819
2f1554c3-95ee-4c1c-8ce2-0275d079f748,2026-02-26T06:43:10+00:00,Centrum,57.70255,11.978676,4,regn,frustrated,press card,I gave up at the pothole. I started a podcast.,cit-01801
024f9a20-2438-4f4c-a2a4-a66323114946,2026-04-30T07:47:43+00:00,Kortedala,57.76664,12.056695,3,slask,vengeful,tram ticket,I gave up at the pothole. I started a podcast.,cit-01121
1ffcaf1e-c971-4582-a313-632e559cafea,2026-03-02T05:19:16+00:00,Annedal,57.692172,11.963092,4,regn,philosophical,,The pothole was in my path. The path is now in the pothole.,cit-01912
605eee12-c06a-4f88-b18c-596482548307,2026-03-03T12:31:48+00:00,Gamlestaden,57.728123,12.001573,4,slask,vengeful,,The Volvo handled it. I did not.,cit-02268
b8b07576-406a-4612-be3e-c341e5d70f2f,2026-03-07T19:40:35+00:00,Annedal,57.694578,11.96275,2,sol,philosophical,student textbook,The pothole and I have signed an NDA.,cit-02107
1dfbaad4-fa68-4607-b25d-185df1a39a98,2026-03-17T07:22:55+00:00,Frölunda,57.6539,11.958549,5,snö,resigned,,It moves between Tuesdays and Thursdays.,cit-00806
216c729a-1abf-4d08-b31b-20a3de2432d9,2026-02-16T08:23:58+00:00,Majorna,57.698049,11.926272,3,regn,lagom,oat milk carton,The pothole files its own taxes.,cit-02615
416dab51-6438-4dd2-9403-9794a1914ee7,2026-02-23T07:45:54+00:00,Frölunda,57.652047,11.935606,3,regn,lagom,,The pothole is older than my marriage.,cit-00816
65dfac15-ad7f-4d96-a088-98845eb3325f,2026-04-14T10:50:54+00:00,Centrum,57.708537,11.967053,2,regn,frustrated,,"I drove through it gently, as one would a sleeping baby.",cit-00430
9ed61e87-84a9-4b40-be52-4de6c826b683,2026-03-25T16:33:23+00:00,Hisingen,57.692492,11.893949,5,snö,resigned,industrial bolt,It contains weather.,cit-00044
0dcf54de-5fc0-4247-a41c-d67273621569,2026-04-26T16:12:23+00:00,Annedal,57.699153,11.960486,2,regn,frustrated,student textbook,I tried to fill it with snow. It rejected the snow.,cit-02112
c9240a43-e1e4-4ae6-b693-b98cc955ed65,2026-05-04T09:22:22+00:00,Kortedala,57.77108,12.059655,3,slask,vengeful,apartment key,The pothole has more depth than my last performance review.,cit-00936
341f6167-50fa-4829-94a5-51946556d571,2026-03-26T07:00:02+00:00,Frölunda,57.667664,11.964901,4,slask,resigned,,I now drive on the pavement. It is safer.,cit-00954
